epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,24846.5,1.41673,0.61704,1.66547,0.88005,0.86601,0.9073,0.72476,1.85502,0.95009,1.79719,0.00138883,0.00138883,0.00138883
155,25005.4,1.4112,0.614,1.66578,0.87797,0.86619,0.90709,0.72433,1.85595,0.9525,1.79798,0.00133695,0.00133695,0.00133695
156,25163.2,1.41407,0.61127,1.66704,0.87917,0.86409,0.90696,0.7238,1.85636,0.95434,1.79853,0.00128599,0.00128599,0.00128599
157,25322.5,1.4079,0.60944,1.66589,0.87909,0.86394,0.9068,0.72359,1.85694,0.95723,1.79912,0.00123596,0.00123596,0.00123596
158,25481.9,1.4084,0.60935,1.66472,0.8806,0.86275,0.90607,0.72283,1.8579,0.95922,1.7994,0.00118687,0.00118687,0.00118687
159,25641.8,1.3991,0.60543,1.66162,0.88072,0.86206,0.90605,0.72292,1.85897,0.96205,1.79978,0.00113873,0.00113873,0.00113873
160,25800.9,1.39876,0.6047,1.66343,0.88201,0.86288,0.90584,0.72275,1.85959,0.96422,1.80023,0.00109156,0.00109156,0.00109156
161,25959.9,1.39624,0.60093,1.66291,0.87988,0.86271,0.90527,0.72194,1.86023,0.96742,1.80095,0.00104537,0.00104537,0.00104537
162,26119.5,1.39295,0.59975,1.66282,0.87998,0.86276,0.90502,0.72188,1.86059,0.96964,1.80157,0.00100016,0.00100016,0.00100016
163,26279.1,1.39012,0.59764,1.66,0.87981,0.86299,0.90472,0.72145,1.86165,0.97219,1.80235,0.000955951,0.000955951,0.000955951
164,26438.7,1.38591,0.59595,1.6611,0.87881,0.86155,0.90414,0.72094,1.86275,0.97492,1.80297,0.000912754,0.000912754,0.000912754
165,26597.7,1.3875,0.59536,1.66091,0.87885,0.86234,0.90407,0.72087,1.86327,0.97765,1.80365,0.000870577,0.000870577,0.000870577
166,26757,1.3826,0.59325,1.65813,0.87895,0.86126,0.90365,0.72057,1.86416,0.98109,1.8045,0.000829431,0.000829431,0.000829431
167,26916.7,1.38144,0.59234,1.65896,0.88028,0.86113,0.90354,0.72041,1.86516,0.98338,1.80508,0.000789327,0.000789327,0.000789327
168,27075.6,1.38034,0.58907,1.65875,0.88219,0.85863,0.90331,0.72015,1.86596,0.98596,1.80541,0.000750274,0.000750274,0.000750274
169,27235.3,1.37721,0.59097,1.65658,0.87723,0.86333,0.90258,0.7193,1.86714,0.98871,1.80624,0.000712282,0.000712282,0.000712282
170,27394.8,1.3743,0.58992,1.65632,0.88064,0.8589,0.9025,0.71926,1.86823,0.99132,1.80684,0.00067536,0.00067536,0.00067536
171,27554.4,1.3717,0.58624,1.65697,0.87939,0.86029,0.90236,0.71914,1.86892,0.99382,1.8073,0.000639518,0.000639518,0.000639518
172,27713.3,1.36678,0.58399,1.65766,0.87848,0.86115,0.90219,0.71903,1.86994,0.99594,1.80775,0.000604763,0.000604763,0.000604763
173,27872.7,1.36715,0.58187,1.65724,0.87999,0.85879,0.90157,0.71844,1.87058,0.99805,1.80809,0.000571106,0.000571106,0.000571106
174,28031.8,1.36819,0.58235,1.65379,0.8777,0.86076,0.9013,0.71835,1.87133,1.00046,1.80866,0.000538554,0.000538554,0.000538554
175,28191.4,1.36113,0.57958,1.65501,0.88077,0.85748,0.90107,0.71778,1.87201,1.00306,1.809,0.000507115,0.000507115,0.000507115
176,28350.8,1.35868,0.58023,1.65414,0.87815,0.85984,0.90087,0.71747,1.87317,1.00563,1.80953,0.000476796,0.000476796,0.000476796
177,28510,1.36014,0.57815,1.65376,0.87657,0.86114,0.90075,0.71719,1.87384,1.00725,1.80997,0.000447606,0.000447606,0.000447606
178,28669.4,1.35819,0.57694,1.653,0.87686,0.86004,0.90031,0.71677,1.87452,1.00901,1.8104,0.000419552,0.000419552,0.000419552
179,28828.9,1.35061,0.57272,1.65325,0.87769,0.85968,0.90008,0.71652,1.87553,1.01117,1.81079,0.00039264,0.00039264,0.00039264
