epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,12853.6,1.40201,0.62203,1.64544,0.85358,0.82779,0.88142,0.6698,2.0876,1.07934,1.83262,0.000318825,0.000318825,0.000318825
183,12923.9,1.3971,0.61933,1.64401,0.85477,0.82726,0.88135,0.66959,2.08852,1.08104,1.83313,0.000296546,0.000296546,0.000296546
184,12994.3,1.39412,0.62,1.64487,0.85593,0.82511,0.88114,0.66932,2.08999,1.08284,1.83376,0.000275441,0.000275441,0.000275441
185,13064.8,1.39477,0.62053,1.6433,0.85387,0.826,0.88106,0.66895,2.09105,1.0842,1.83427,0.000255513,0.000255513,0.000255513
186,13135.3,1.39526,0.62019,1.64347,0.85253,0.82614,0.88096,0.66888,2.09197,1.08554,1.83473,0.000236769,0.000236769,0.000236769
187,13205.8,1.39496,0.62004,1.64479,0.85332,0.82532,0.88047,0.66847,2.09258,1.08657,1.83512,0.000219212,0.000219212,0.000219212
188,13276.3,1.38739,0.61574,1.64276,0.85269,0.82656,0.88058,0.66843,2.09378,1.08819,1.83567,0.000202847,0.000202847,0.000202847
189,13346.3,1.38634,0.61696,1.64313,0.85323,0.82463,0.88023,0.66791,2.09486,1.0898,1.83631,0.000187678,0.000187678,0.000187678
190,13416.6,1.39163,0.61714,1.64191,0.8528,0.82445,0.87992,0.66764,2.09594,1.09124,1.83675,0.000173709,0.000173709,0.000173709
191,13491.1,1.3833,0.61396,1.64228,0.85359,0.82311,0.87975,0.66741,2.09672,1.09225,1.83718,0.000160943,0.000160943,0.000160943
192,13561.4,1.38135,0.61139,1.64206,0.85365,0.82316,0.87987,0.66738,2.09755,1.09337,1.83751,0.000149383,0.000149383,0.000149383
193,13631.9,1.38729,0.61496,1.64053,0.85281,0.82362,0.87967,0.66712,2.09822,1.09463,1.83786,0.000139032,0.000139032,0.000139032
194,13702.1,1.38736,0.61524,1.64148,0.85263,0.82273,0.87955,0.66706,2.09889,1.09603,1.83817,0.000129893,0.000129893,0.000129893
195,13772.4,1.38152,0.6135,1.64169,0.85266,0.82233,0.87938,0.66674,2.09974,1.09664,1.8385,0.000121968,0.000121968,0.000121968
196,13842.7,1.38046,0.61232,1.64018,0.85249,0.82122,0.87908,0.66648,2.1002,1.09731,1.83887,0.000115259,0.000115259,0.000115259
197,13913.1,1.37866,0.61132,1.63971,0.85291,0.82077,0.8789,0.66625,2.10117,1.098,1.83922,0.000109768,0.000109768,0.000109768
198,13981.8,1.37817,0.61088,1.64138,0.85322,0.82015,0.87874,0.66605,2.10201,1.09867,1.83962,0.000105495,0.000105495,0.000105495
199,14052.1,1.37958,0.61035,1.64072,0.85384,0.81959,0.87861,0.66591,2.10225,1.0997,1.8399,0.000102443,0.000102443,0.000102443
200,14122.3,1.38209,0.61216,1.6419,0.85273,0.81936,0.87847,0.66576,2.10305,1.10043,1.84011,0.000100611,0.000100611,0.000100611
