epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,7418.19,0.70022,0.36803,0.83552,0.82449,0.83926,0.87819,0.67008,0.91039,0.51718,0.89046,0.00207792,0.00207792,0.00207792
143,7470.27,0.69991,0.36729,0.83506,0.82583,0.83405,0.87742,0.66954,0.91153,0.51858,0.89072,0.00201611,0.00201611,0.00201611
144,7522.33,0.7006,0.36751,0.83493,0.82022,0.83717,0.87683,0.66872,0.91255,0.52013,0.89116,0.00195505,0.00195505,0.00195505
145,7574.37,0.69853,0.36639,0.83401,0.82095,0.83722,0.87553,0.66732,0.91369,0.52144,0.89145,0.00189475,0.00189475,0.00189475
146,7626.4,0.69646,0.3646,0.83384,0.82569,0.83317,0.87506,0.66659,0.91462,0.52199,0.89178,0.00183523,0.00183523,0.00183523
147,7678.46,0.69533,0.36362,0.83417,0.82799,0.83251,0.87493,0.66623,0.91508,0.52133,0.89188,0.00177651,0.00177651,0.00177651
148,7730.56,0.69438,0.36347,0.83375,0.8318,0.83233,0.87488,0.66602,0.91592,0.521,0.89209,0.00171859,0.00171859,0.00171859
149,7782.55,0.69347,0.36207,0.83329,0.83529,0.83053,0.8744,0.66526,0.91717,0.52184,0.89247,0.00166149,0.00166149,0.00166149
150,7834.6,0.69267,0.36116,0.83465,0.83659,0.8283,0.87368,0.66424,0.91806,0.52282,0.8929,0.00160523,0.00160523,0.00160523
151,7886.7,0.69031,0.36068,0.83375,0.8395,0.828,0.87362,0.66446,0.91743,0.52298,0.89269,0.00154982,0.00154982,0.00154982
152,7938.65,0.69038,0.36024,0.83259,0.84212,0.82414,0.87293,0.66407,0.91801,0.52436,0.89283,0.00149527,0.00149527,0.00149527
153,7990.85,0.6887,0.35856,0.83286,0.8424,0.82458,0.873,0.66382,0.91866,0.52434,0.89295,0.00144161,0.00144161,0.00144161
154,8043.68,0.68807,0.35755,0.83232,0.84256,0.82555,0.87301,0.66412,0.91896,0.52428,0.89299,0.00138883,0.00138883,0.00138883
155,8096.38,0.68609,0.35679,0.83309,0.8427,0.82447,0.87227,0.6631,0.91948,0.52514,0.89327,0.00133695,0.00133695,0.00133695
156,8148.79,0.68556,0.35627,0.83262,0.84197,0.82447,0.87171,0.66237,0.92022,0.5248,0.89357,0.00128599,0.00128599,0.00128599
157,8201.19,0.68353,0.35469,0.83125,0.84261,0.82552,0.87217,0.66256,0.92017,0.52389,0.89353,0.00123596,0.00123596,0.00123596
158,8253.75,0.68324,0.35457,0.83192,0.84187,0.82527,0.872,0.6625,0.92024,0.52427,0.89359,0.00118687,0.00118687,0.00118687
159,8306.15,0.68211,0.35383,0.83091,0.83904,0.82618,0.87149,0.66222,0.92062,0.52506,0.89376,0.00113873,0.00113873,0.00113873
160,8358.05,0.68262,0.35314,0.8321,0.83962,0.82622,0.87155,0.66214,0.92083,0.52539,0.89388,0.00109156,0.00109156,0.00109156
161,8409.83,0.6807,0.35305,0.83119,0.84119,0.8252,0.87141,0.66187,0.92075,0.52568,0.8939,0.00104537,0.00104537,0.00104537
162,8461.85,0.6779,0.35114,0.83101,0.84032,0.82516,0.87143,0.66191,0.92085,0.52618,0.89399,0.00100016,0.00100016,0.00100016
163,8513.76,0.67698,0.35045,0.83082,0.84141,0.8239,0.87132,0.66199,0.92076,0.5263,0.89404,0.000955951,0.000955951,0.000955951
164,8566.32,0.67662,0.34986,0.83066,0.84049,0.82445,0.87109,0.66199,0.92051,0.52651,0.89399,0.000912754,0.000912754,0.000912754
165,8618.79,0.6757,0.34972,0.83107,0.83872,0.82494,0.87102,0.66202,0.9205,0.5263,0.89403,0.000870577,0.000870577,0.000870577
166,8671.27,0.67609,0.34891,0.82975,0.83837,0.82574,0.87116,0.662,0.92024,0.52629,0.89396,0.000829431,0.000829431,0.000829431
167,8723.81,0.6748,0.34843,0.83023,0.83896,0.82573,0.87117,0.66181,0.92015,0.5265,0.894,0.000789327,0.000789327,0.000789327
168,8776.1,0.6742,0.3481,0.82927,0.83836,0.82517,0.87055,0.66158,0.92068,0.52699,0.89417,0.000750274,0.000750274,0.000750274
169,8828.34,0.67312,0.34702,0.82921,0.83869,0.82433,0.87021,0.66131,0.92086,0.52733,0.89431,0.000712282,0.000712282,0.000712282
170,8880.52,0.67246,0.34662,0.82953,0.83924,0.82315,0.87027,0.66143,0.92091,0.52724,0.89429,0.00067536,0.00067536,0.00067536
171,8932.66,0.6715,0.3453,0.82967,0.83928,0.8224,0.8702,0.66141,0.92103,0.52677,0.89438,0.000639518,0.000639518,0.000639518
172,8985.05,0.67037,0.34495,0.82973,0.83856,0.82224,0.86982,0.66101,0.9212,0.52708,0.89449,0.000604763,0.000604763,0.000604763
173,9037.26,0.67091,0.34507,0.82983,0.8372,0.82231,0.86985,0.66104,0.92128,0.52719,0.89453,0.000571106,0.000571106,0.000571106
174,9089.56,0.66876,0.34426,0.83018,0.83834,0.82132,0.86973,0.66097,0.92146,0.52765,0.89463,0.000538554,0.000538554,0.000538554
175,9141.92,0.66931,0.34451,0.82884,0.83845,0.82016,0.86966,0.66091,0.92155,0.52755,0.89466,0.000507115,0.000507115,0.000507115
176,9194.19,0.66729,0.3428,0.82844,0.83867,0.81896,0.86926,0.66036,0.92186,0.52814,0.89478,0.000476796,0.000476796,0.000476796
177,9246.4,0.66716,0.34255,0.82831,0.83727,0.81902,0.86892,0.65989,0.92245,0.52852,0.89496,0.000447606,0.000447606,0.000447606
178,9298.99,0.66634,0.34216,0.82841,0.83472,0.81945,0.86876,0.65967,0.92287,0.5288,0.89513,0.000419552,0.000419552,0.000419552
179,9351.58,0.66569,0.3409,0.82831,0.83409,0.81969,0.86871,0.65962,0.92294,0.52876,0.89517,0.00039264,0.00039264,0.00039264
180,9404.04,0.66654,0.34193,0.82808,0.83347,0.82059,0.86852,0.65958,0.92326,0.52919,0.89527,0.000366877,0.000366877,0.000366877
